cases.0.submitter_id	file_id	file_name	file_size	id
MMRF_1763	c5f20ed6-a6cb-40b8-8031-e2740839540d	225cc3ce-b495-4add-b981-f694da528421.wxs.aliquot_ensemble_masked.maf.gz	33677	c5f20ed6-a6cb-40b8-8031-e2740839540d
MMRF_1803	282cdaca-91eb-43fe-a6c2-b64c5e901fe2	3462269a-ce32-4f15-a5bf-4ba4301d99be.wxs.aliquot_ensemble_masked.maf.gz	35260	282cdaca-91eb-43fe-a6c2-b64c5e901fe2
MMRF_2727	daa567ed-b4a5-41a7-80cc-f90e88f36da6	bcc08725-cbc8-41ec-8c4f-521378d1c727.wxs.aliquot_ensemble_masked.maf.gz	24916	daa567ed-b4a5-41a7-80cc-f90e88f36da6
MMRF_1446	cf0d5669-0d0b-4aff-a777-c4c6e48b852a	a066a1f8-bfda-4d0f-9de0-74a46ef95b40.wxs.aliquot_ensemble_masked.maf.gz	15937	cf0d5669-0d0b-4aff-a777-c4c6e48b852a
MMRF_1446	9f07aa60-9d89-4104-a870-0ac5bcbf4af2	6add3ca0-5606-4430-9770-2c7a56a2bb8c.wxs.aliquot_ensemble_masked.maf.gz	14564	9f07aa60-9d89-4104-a870-0ac5bcbf4af2
MMRF_1882	78010877-87f2-46da-9f2d-0a4f5e02288c	09821ce2-8ff0-45c4-8e66-9e621244e43b.wxs.aliquot_ensemble_masked.maf.gz	47040	78010877-87f2-46da-9f2d-0a4f5e02288c
MMRF_1425	ec270791-79f2-4704-86af-812524dcabb0	b48eabe1-6102-48ad-be8c-b1112802b604.wxs.aliquot_ensemble_masked.maf.gz	34223	ec270791-79f2-4704-86af-812524dcabb0
MMRF_2341	84bbcbd1-7591-48a9-afc4-912369ce1072	dc8e88ae-ff3b-422d-89ac-0191c5ff0885.wxs.aliquot_ensemble_masked.maf.gz	46962	84bbcbd1-7591-48a9-afc4-912369ce1072
MMRF_2085	bb628c66-641a-4076-9b8d-2313eaf0c1de	b7e98299-9b42-4489-80d7-1e3d629767c0.wxs.aliquot_ensemble_masked.maf.gz	28785	bb628c66-641a-4076-9b8d-2313eaf0c1de
MMRF_2377	0526ac0f-669b-4a8c-97cc-9c0a8dd2aee5	83a2a8e6-fbd5-4598-96f2-fa60995d2a28.wxs.aliquot_ensemble_masked.maf.gz	69525	0526ac0f-669b-4a8c-97cc-9c0a8dd2aee5
MMRF_2085	fd161890-0de5-4172-933b-efb5e4bd2ce6	e513eb08-7dc4-4151-801d-1faed895c540.wxs.aliquot_ensemble_masked.maf.gz	46233	fd161890-0de5-4172-933b-efb5e4bd2ce6
MMRF_1897	5a85c8c4-77c1-4a1b-a37a-f976d7fc3277	4ebf3775-7de4-4027-ac21-81269c5cf124.wxs.aliquot_ensemble_masked.maf.gz	2647	5a85c8c4-77c1-4a1b-a37a-f976d7fc3277
MMRF_1338	2925ef0a-d506-441d-9236-77e3fa620765	73991dd0-a8f2-4e76-8f2b-7e1780f5d505.wxs.aliquot_ensemble_masked.maf.gz	18252	2925ef0a-d506-441d-9236-77e3fa620765
MMRF_1338	c82d7527-b274-4670-b994-44513986a817	84c2a40b-3b33-4f25-8c1a-21b27f784c22.wxs.aliquot_ensemble_masked.maf.gz	20090	c82d7527-b274-4670-b994-44513986a817
MMRF_2637	f6276136-1df4-4323-9597-66b8be3fae0b	393e17c0-7344-4d3f-84dc-cc800575a2ff.wxs.aliquot_ensemble_masked.maf.gz	31620	f6276136-1df4-4323-9597-66b8be3fae0b
MMRF_2708	2d3f7785-cb24-43f0-b0d7-cb1a8212ec90	a6fd88e6-2adf-4151-b136-6974d8defe43.wxs.aliquot_ensemble_masked.maf.gz	36054	2d3f7785-cb24-43f0-b0d7-cb1a8212ec90
MMRF_1188	b5ea35b1-b659-4614-b43f-be5a4cedf45d	b8c92c02-eebc-4ba4-9a50-470e6c09b840.wxs.aliquot_ensemble_masked.maf.gz	43581	b5ea35b1-b659-4614-b43f-be5a4cedf45d
MMRF_2265	3cb2c557-2c5d-4000-b934-5caeaf562429	ded1ae4e-3238-4b23-886c-7f2d6b32cd80.wxs.aliquot_ensemble_masked.maf.gz	36564	3cb2c557-2c5d-4000-b934-5caeaf562429
MMRF_2137	14893317-8002-4e8c-8b6c-4be8fcd3003f	0bd3e99f-f349-4b47-be27-147e1c4e6160.wxs.aliquot_ensemble_masked.maf.gz	25519	14893317-8002-4e8c-8b6c-4be8fcd3003f
MMRF_2425	eb8e569c-b294-486b-ae17-61315b55dcc7	68cdfa60-35ef-4403-8a96-8c02f3d58277.wxs.aliquot_ensemble_masked.maf.gz	53858	eb8e569c-b294-486b-ae17-61315b55dcc7
MMRF_2422	faa58f5a-4e4a-4f54-bc3a-9c0f46906093	3a8bc17d-343e-4ed4-8a56-621d4c63bd55.wxs.aliquot_ensemble_masked.maf.gz	30720	faa58f5a-4e4a-4f54-bc3a-9c0f46906093
MMRF_1565	d677e560-2259-4733-a386-116cb77704e3	0a3b04d3-8d49-4910-99ed-a721c3517b15.wxs.aliquot_ensemble_masked.maf.gz	21245	d677e560-2259-4733-a386-116cb77704e3
MMRF_1078	5ce08291-0643-4648-8589-bdca3b9f2c19	7e193b1b-15a7-4f2e-8dd6-657c585c1b76.wxs.aliquot_ensemble_masked.maf.gz	111871	5ce08291-0643-4648-8589-bdca3b9f2c19
MMRF_1784	e2b22bd7-45b7-4241-ba6b-e95e98635257	4547148f-cb3d-4b08-a1d3-677ac7f6601f.wxs.aliquot_ensemble_masked.maf.gz	38931	e2b22bd7-45b7-4241-ba6b-e95e98635257
MMRF_2429	bd8e2932-5bb8-46b0-b9fc-b8a342d8e690	6fd634ae-932c-4eaf-b8c6-a297d6b95932.wxs.aliquot_ensemble_masked.maf.gz	30639	bd8e2932-5bb8-46b0-b9fc-b8a342d8e690
MMRF_2471	2d2a4e28-12df-4e27-ba18-d8e7f0f53a70	57c1b549-d7f2-4bb7-9146-a9ffab14ef80.wxs.aliquot_ensemble_masked.maf.gz	20549	2d2a4e28-12df-4e27-ba18-d8e7f0f53a70
MMRF_2608	bea33524-1523-4db3-bf4d-e901b5ee9378	7b344c0e-4a1f-48ea-b91a-8e4f8e110552.wxs.aliquot_ensemble_masked.maf.gz	91386	bea33524-1523-4db3-bf4d-e901b5ee9378
MMRF_2732	ed395a37-5a24-4c06-801a-6895c66f39f5	b5be6657-d6a8-4cb3-ac8d-1f8d9807d56f.wxs.aliquot_ensemble_masked.maf.gz	45179	ed395a37-5a24-4c06-801a-6895c66f39f5
MMRF_2665	d61e3998-69ee-4a49-bfad-227375e303fa	0597ecb4-f05a-4f7c-b50f-5d10a7e6b870.wxs.aliquot_ensemble_masked.maf.gz	26129	d61e3998-69ee-4a49-bfad-227375e303fa
MMRF_1738	a209664c-f44e-4b2e-88a1-dbade196b9b6	7cdb84b8-4779-41f8-a78a-609d9fd6501a.wxs.aliquot_ensemble_masked.maf.gz	67664	a209664c-f44e-4b2e-88a1-dbade196b9b6
MMRF_2306	12b9f304-6d02-4401-ad25-a0472287c184	14b3225b-5194-45e9-9701-a3a4f445321d.wxs.aliquot_ensemble_masked.maf.gz	43479	12b9f304-6d02-4401-ad25-a0472287c184
MMRF_1801	a854c7f4-ce69-4a11-9879-7a31b7a0a331	468688f1-e40f-4d48-b578-962ff57188eb.wxs.aliquot_ensemble_masked.maf.gz	401090	a854c7f4-ce69-4a11-9879-7a31b7a0a331
MMRF_2344	87a78c36-3b2b-4b17-886e-ef7aac77c595	80396b6e-7f40-40b6-b7fe-5394b043bd4b.wxs.aliquot_ensemble_masked.maf.gz	30211	87a78c36-3b2b-4b17-886e-ef7aac77c595
MMRF_2344	9dee9712-133e-4d39-8ea5-73b217206315	0a531039-a46d-46fa-b67f-2691773e53cb.wxs.aliquot_ensemble_masked.maf.gz	30926	9dee9712-133e-4d39-8ea5-73b217206315
MMRF_2411	2489e798-31c5-49a4-b5ec-c28281a655b5	6345ac54-014e-406b-bf0b-d836b3207d15.wxs.aliquot_ensemble_masked.maf.gz	69172	2489e798-31c5-49a4-b5ec-c28281a655b5
MMRF_2080	35dce45d-2a90-4401-ad03-e77b42476b33	530ad737-4e76-4659-8f19-a0ad8dad7fba.wxs.aliquot_ensemble_masked.maf.gz	30121	35dce45d-2a90-4401-ad03-e77b42476b33
MMRF_1164	99058254-e790-4c0a-ac41-0a085398414d	c58327e0-3a1f-455d-9f6a-f270ca7e7b95.wxs.aliquot_ensemble_masked.maf.gz	50809	99058254-e790-4c0a-ac41-0a085398414d
MMRF_1434	9944098c-781f-4d5f-bcf4-42293291699e	296026db-8122-4485-a998-9354158b9123.wxs.aliquot_ensemble_masked.maf.gz	29416	9944098c-781f-4d5f-bcf4-42293291699e
MMRF_1579	590c776b-5ef2-4aeb-a91b-e4b7dbb0d9e9	48f694dd-e68c-408b-bc8a-06464cb34505.wxs.aliquot_ensemble_masked.maf.gz	60324	590c776b-5ef2-4aeb-a91b-e4b7dbb0d9e9
MMRF_1031	9bd610fa-e217-4307-9d88-367a6fcedc15	60605501-98c2-4b59-9ae8-ea5ecd089d41.wxs.aliquot_ensemble_masked.maf.gz	41620	9bd610fa-e217-4307-9d88-367a6fcedc15
MMRF_1823	89d6f3e9-1e9c-4d7a-bbbb-9ae5c9748468	8bbef0c4-d178-4283-af9b-410ea4107036.wxs.aliquot_ensemble_masked.maf.gz	43476	89d6f3e9-1e9c-4d7a-bbbb-9ae5c9748468
MMRF_1992	2b428399-1fd4-4672-81df-3614ede67c3b	db4401a0-95b2-40f7-bac4-db0f055a2a7f.wxs.aliquot_ensemble_masked.maf.gz	11389	2b428399-1fd4-4672-81df-3614ede67c3b
MMRF_2006	32117ec6-835b-4579-a663-e5927242d6d9	213d1d73-457c-4e78-b3b0-dc33a1a86a78.wxs.aliquot_ensemble_masked.maf.gz	33489	32117ec6-835b-4579-a663-e5927242d6d9
MMRF_1540	bb34ac6f-4d8b-4cfc-b2e6-74e0873acc6a	ce88f09f-50ee-424a-94ca-33fe4600f330.wxs.aliquot_ensemble_masked.maf.gz	27166	bb34ac6f-4d8b-4cfc-b2e6-74e0873acc6a
MMRF_1838	5c748ddf-3177-4678-9756-855afa21c464	798ec287-b06e-41f6-8bb3-1c32e8c99beb.wxs.aliquot_ensemble_masked.maf.gz	18518	5c748ddf-3177-4678-9756-855afa21c464
MMRF_1324	2cf996cd-7429-4fa9-856e-76a851708b73	4b2206df-4d33-41ef-a76c-ad4d9e42fb5e.wxs.aliquot_ensemble_masked.maf.gz	24626	2cf996cd-7429-4fa9-856e-76a851708b73
MMRF_1981	c871afb9-719e-4bff-a717-1b2af2001afa	76cd757b-25e9-482c-b04e-f12e2188acd8.wxs.aliquot_ensemble_masked.maf.gz	51669	c871afb9-719e-4bff-a717-1b2af2001afa
MMRF_1169	2ba0219a-866f-49ae-8d5d-682641e1d5b4	dee9dee9-df83-4f88-a3b7-60bdb58bb0b4.wxs.aliquot_ensemble_masked.maf.gz	8320	2ba0219a-866f-49ae-8d5d-682641e1d5b4
MMRF_1995	acb0af82-5479-4caf-86bd-009592800739	1e64292a-fbce-4029-ba4b-07c98420f713.wxs.aliquot_ensemble_masked.maf.gz	57597	acb0af82-5479-4caf-86bd-009592800739
MMRF_1891	b5e59bf6-67d2-45d0-89e9-ab7c936d5e01	380a94f2-3e59-4617-a4ab-2f0b026c3d53.wxs.aliquot_ensemble_masked.maf.gz	23270	b5e59bf6-67d2-45d0-89e9-ab7c936d5e01
MMRF_2677	837c3564-9148-4a82-a4a5-c8a43911f1d2	6a3d5582-72a5-4671-ad04-05229841a89b.wxs.aliquot_ensemble_masked.maf.gz	39293	837c3564-9148-4a82-a4a5-c8a43911f1d2
MMRF_1628	6c580a13-2bf4-42f6-9c12-00b5d598da63	4aa8eaae-521d-4edd-9e63-93422edb5e26.wxs.aliquot_ensemble_masked.maf.gz	39091	6c580a13-2bf4-42f6-9c12-00b5d598da63
MMRF_1774	584a4de2-b73f-48fb-a662-896c15b28a90	14295235-d381-4c16-b3c2-40de62e27bc6.wxs.aliquot_ensemble_masked.maf.gz	32047	584a4de2-b73f-48fb-a662-896c15b28a90
MMRF_1655	25ff76ef-0874-416c-99d3-a61cb15fdffd	403df3f9-34c7-4575-8898-881dcd640e6f.wxs.aliquot_ensemble_masked.maf.gz	6597	25ff76ef-0874-416c-99d3-a61cb15fdffd
MMRF_1655	1f386826-f075-4b0e-a0a9-df6f6a8a9512	8fe4d3f9-9099-4671-99eb-c89890de2514.wxs.aliquot_ensemble_masked.maf.gz	8089	1f386826-f075-4b0e-a0a9-df6f6a8a9512
MMRF_2753	aadf79dc-9352-48f0-a67d-4eb6317d4cf8	ef73ea95-8275-4d9d-a7b1-ee7f3cf7eee4.wxs.aliquot_ensemble_masked.maf.gz	34523	aadf79dc-9352-48f0-a67d-4eb6317d4cf8
MMRF_2638	23f8c2b2-79d5-43c7-acc9-600592f943de	65aaf655-6741-4711-b5dc-fe000b270ec7.wxs.aliquot_ensemble_masked.maf.gz	19702	23f8c2b2-79d5-43c7-acc9-600592f943de
MMRF_2579	fa8d76c9-1e7e-4aa1-8150-5cf03e0357df	ae21e0fc-b882-4427-a470-10cb9fcfb807.wxs.aliquot_ensemble_masked.maf.gz	21238	fa8d76c9-1e7e-4aa1-8150-5cf03e0357df
MMRF_2648	478d0c98-b05f-4205-8ccd-f6ed18afb216	1913ec91-a2bc-4d28-b8b9-9ddbf645587e.wxs.aliquot_ensemble_masked.maf.gz	34198	478d0c98-b05f-4205-8ccd-f6ed18afb216
MMRF_1972	5b95a2f2-dc9a-4849-9cfb-a92cd71cc26c	9be691df-45ff-40ac-a462-91c44ba528da.wxs.aliquot_ensemble_masked.maf.gz	47924	5b95a2f2-dc9a-4849-9cfb-a92cd71cc26c
MMRF_1972	8fdf2486-6e2c-42e6-b54f-fc412b1bd54b	5812deec-a83a-4f68-8103-00ce232f9f11.wxs.aliquot_ensemble_masked.maf.gz	61706	8fdf2486-6e2c-42e6-b54f-fc412b1bd54b
MMRF_2379	76d4f9aa-6154-4c8c-b49f-846489bf408f	10c7aaba-9614-46a4-8a02-15a952b31d63.wxs.aliquot_ensemble_masked.maf.gz	51999	76d4f9aa-6154-4c8c-b49f-846489bf408f
MMRF_1210	1bb12156-75ff-4819-b013-9ac4dfc5ce50	717f4cb2-7f10-4df4-89b6-e1d3a8b03836.wxs.aliquot_ensemble_masked.maf.gz	28479	1bb12156-75ff-4819-b013-9ac4dfc5ce50
MMRF_2167	c6336cc2-9113-4bc4-a5ca-e79722129969	d4287b05-4cb5-462f-bc50-77a6a64bff16.wxs.aliquot_ensemble_masked.maf.gz	36513	c6336cc2-9113-4bc4-a5ca-e79722129969
MMRF_2626	d25c0588-eb13-40ab-8321-25dab6d4511b	bcb0e5a5-b1d7-4754-8154-8921e1d6a360.wxs.aliquot_ensemble_masked.maf.gz	28810	d25c0588-eb13-40ab-8321-25dab6d4511b
MMRF_1312	e1aa5b01-c374-4bf9-a7bb-2b4f1857fd91	f8e52124-17c4-4725-b878-f6efffd4c7bc.wxs.aliquot_ensemble_masked.maf.gz	38808	e1aa5b01-c374-4bf9-a7bb-2b4f1857fd91
MMRF_2409	80ab60bd-d9b7-416a-a334-dad9d188ae3d	6e440ef0-2839-4f5d-a16b-16e8b04256a6.wxs.aliquot_ensemble_masked.maf.gz	39498	80ab60bd-d9b7-416a-a334-dad9d188ae3d
MMRF_2017	76901e0d-2192-4a5c-b447-53b96a2de969	f3fae7d8-3091-44c1-8e82-be34bda27cb7.wxs.aliquot_ensemble_masked.maf.gz	24981	76901e0d-2192-4a5c-b447-53b96a2de969
MMRF_2401	cc34c21c-5c1b-451e-8d9c-596147d18090	f342b742-4b2e-4474-874d-0a31bb925061.wxs.aliquot_ensemble_masked.maf.gz	34494	cc34c21c-5c1b-451e-8d9c-596147d18090
MMRF_2401	5c084732-b21d-47cf-ae03-7bfb4cdfe62a	0e3f84f0-d2fe-4846-a9b2-6241e50ed47b.wxs.aliquot_ensemble_masked.maf.gz	32208	5c084732-b21d-47cf-ae03-7bfb4cdfe62a
MMRF_1723	5cc4f47c-67f1-4b3f-8597-de90a8280f89	735e5925-3d57-4161-a770-ddf0fa1030e5.wxs.aliquot_ensemble_masked.maf.gz	44558	5cc4f47c-67f1-4b3f-8597-de90a8280f89
MMRF_1837	df85e693-b650-424d-9d68-0753685d57f4	7f9aad97-4599-41d8-b02f-227eb49c9aa1.wxs.aliquot_ensemble_masked.maf.gz	24820	df85e693-b650-424d-9d68-0753685d57f4
MMRF_2592	6dfd1050-06fa-46d7-8986-8c244baa8b20	d031fe90-faf8-4dd7-902f-d719f5e0465e.wxs.aliquot_ensemble_masked.maf.gz	44021	6dfd1050-06fa-46d7-8986-8c244baa8b20
MMRF_2237	1bc4378a-f92c-422a-ab9e-06c392b5aea4	e8cbcf8c-d2c9-410b-834a-a795e8953772.wxs.aliquot_ensemble_masked.maf.gz	19276	1bc4378a-f92c-422a-ab9e-06c392b5aea4
MMRF_2477	eeb577b8-11c7-4d62-8b22-b53d7bac25ee	d0c7d755-6731-41b2-a421-f14cf757e558.wxs.aliquot_ensemble_masked.maf.gz	38783	eeb577b8-11c7-4d62-8b22-b53d7bac25ee
MMRF_2098	5e9b5994-98b9-4739-b9d7-b6f13eaa820c	407ca6db-c08d-481e-9d19-4023b3efa742.wxs.aliquot_ensemble_masked.maf.gz	32313	5e9b5994-98b9-4739-b9d7-b6f13eaa820c
MMRF_2631	04fb46e3-c4ed-43ea-9ff8-b6cfd92711ea	ac2a0839-239f-4d4d-945c-e37e3e0f2a6d.wxs.aliquot_ensemble_masked.maf.gz	25031	04fb46e3-c4ed-43ea-9ff8-b6cfd92711ea
MMRF_2604	b3863f6e-95b2-4187-b7ea-a4acebc8f052	fa382b13-389c-4a52-998a-5e64f8a4f478.wxs.aliquot_ensemble_masked.maf.gz	42874	b3863f6e-95b2-4187-b7ea-a4acebc8f052
MMRF_2238	3c2fc8ed-86de-4b92-8b48-d825a3d4891f	9925b167-8225-4448-831a-cbc54de56c8f.wxs.aliquot_ensemble_masked.maf.gz	22632	3c2fc8ed-86de-4b92-8b48-d825a3d4891f
MMRF_2039	ec1e1ab4-6901-47d9-984b-687f40a13d88	c6ec4309-8236-43c0-8834-409a61d744e8.wxs.aliquot_ensemble_masked.maf.gz	70352	ec1e1ab4-6901-47d9-984b-687f40a13d88
MMRF_2039	5652d384-79f2-44f4-8f43-0eb8cbb2213d	bd460795-a13d-4eb9-b63e-7a8aebcad9aa.wxs.aliquot_ensemble_masked.maf.gz	40173	5652d384-79f2-44f4-8f43-0eb8cbb2213d
MMRF_1309	4d4e6b61-2755-419b-bc21-8a4d14d29c03	14f923f2-b55c-40f9-ad76-9745a1e7efad.wxs.aliquot_ensemble_masked.maf.gz	44199	4d4e6b61-2755-419b-bc21-8a4d14d29c03
MMRF_1309	12c33fb4-4ade-4f4b-b722-f00421a44ebd	46771480-91c3-4568-a608-da9f44d52b5b.wxs.aliquot_ensemble_masked.maf.gz	42424	12c33fb4-4ade-4f4b-b722-f00421a44ebd
MMRF_1547	65d8969c-0db7-446f-9110-e20a1e551d9e	ceab2e8b-153c-4a07-bf6d-34a573496e87.wxs.aliquot_ensemble_masked.maf.gz	28788	65d8969c-0db7-446f-9110-e20a1e551d9e
MMRF_1436	c721d9d3-3cd1-4ded-8ecc-378bee4c2d57	a8e4c16c-9187-48fb-a6be-e9ffd0c633bc.wxs.aliquot_ensemble_masked.maf.gz	23323	c721d9d3-3cd1-4ded-8ecc-378bee4c2d57
MMRF_1274	03218298-441f-4118-92ad-13bf65e6b823	85d6f4e1-97a2-41ba-bc09-a7a262715834.wxs.aliquot_ensemble_masked.maf.gz	25718	03218298-441f-4118-92ad-13bf65e6b823
MMRF_1682	f11a14b3-f44d-4ef6-9c2b-eb891bd7fb54	371baee9-998e-4826-bff5-3b31e5fbddc5.wxs.aliquot_ensemble_masked.maf.gz	69447	f11a14b3-f44d-4ef6-9c2b-eb891bd7fb54
MMRF_2643	70e8a021-d5e6-4d75-9f8d-fa056e46512d	a29a3664-2192-4a45-a5bb-9214083d8ea1.wxs.aliquot_ensemble_masked.maf.gz	52832	70e8a021-d5e6-4d75-9f8d-fa056e46512d
MMRF_2125	38f1bf3d-0772-4037-b98a-2e3309582eb8	e3eb73ee-cbaa-4b3c-a76f-370e0cc63be7.wxs.aliquot_ensemble_masked.maf.gz	13261	38f1bf3d-0772-4037-b98a-2e3309582eb8
MMRF_1108	5cfe1097-2fe3-47f5-a44d-8b6a41eeb002	8872540f-f97b-49ad-889a-4373a8ab8579.wxs.aliquot_ensemble_masked.maf.gz	38137	5cfe1097-2fe3-47f5-a44d-8b6a41eeb002
MMRF_2063	9bcc73d9-96c8-4219-b6ad-d6901f08077b	ea2fb6fa-47b7-4608-90b3-cdecbe0f22c7.wxs.aliquot_ensemble_masked.maf.gz	32018	9bcc73d9-96c8-4219-b6ad-d6901f08077b
MMRF_1593	e91065d2-897e-423e-9d85-6e6bc3eb0e83	c83ecc16-efc4-4a2e-abf1-42ff28e1c967.wxs.aliquot_ensemble_masked.maf.gz	28205	e91065d2-897e-423e-9d85-6e6bc3eb0e83
MMRF_2456	9fe3b768-a4e5-4dae-9c72-6ab5cad31c30	9fa56ae0-1e7b-4882-abda-44086cd298aa.wxs.aliquot_ensemble_masked.maf.gz	47211	9fe3b768-a4e5-4dae-9c72-6ab5cad31c30
MMRF_1682	7fefb9b6-1d2d-4358-9ed9-d59bb45dc3ba	aadda056-2f90-4e01-ad42-9ac85f8ffd07.wxs.aliquot_ensemble_masked.maf.gz	58806	7fefb9b6-1d2d-4358-9ed9-d59bb45dc3ba
MMRF_1735	7faac8cd-942f-483c-8e54-bf46f79103a3	335ffb70-4f2a-4b28-8941-4a1e2d332ad2.wxs.aliquot_ensemble_masked.maf.gz	34064	7faac8cd-942f-483c-8e54-bf46f79103a3
MMRF_2288	c7c380a3-870c-4e1a-9768-50c72fc5f2c4	a3e365e1-5855-48e2-9529-5b989554d5ae.wxs.aliquot_ensemble_masked.maf.gz	20807	c7c380a3-870c-4e1a-9768-50c72fc5f2c4
MMRF_1796	7e9c84fb-3d66-4fb5-80f3-d46749f75b55	631a1931-a532-4639-babd-940692f587e7.wxs.aliquot_ensemble_masked.maf.gz	1405923	7e9c84fb-3d66-4fb5-80f3-d46749f75b55
MMRF_1665	41889d7c-e383-4c31-a75f-717e067837cb	b45fb397-109f-499f-969d-5a2bfc85224a.wxs.aliquot_ensemble_masked.maf.gz	49873	41889d7c-e383-4c31-a75f-717e067837cb
MMRF_2750	0781465f-eb2d-4069-969b-770595033037	6f8ec38a-44f5-4889-91fa-01b0f29bef0c.wxs.aliquot_ensemble_masked.maf.gz	12243	0781465f-eb2d-4069-969b-770595033037
MMRF_1922	724b9c79-26fd-4570-a977-2467da964855	793d8d8f-e02b-4343-bd22-b0aff664a372.wxs.aliquot_ensemble_masked.maf.gz	37170	724b9c79-26fd-4570-a977-2467da964855
MMRF_1625	58c217e3-bc26-4dfa-b6bd-71d59fe391fe	c79e5730-055f-466d-8d04-623b3eb73a69.wxs.aliquot_ensemble_masked.maf.gz	686815	58c217e3-bc26-4dfa-b6bd-71d59fe391fe
MMRF_1270	73879489-9673-4e05-94ac-a3a2d87e7efb	29a0fb0e-006c-4d19-a3d6-47f8bb9aff3b.wxs.aliquot_ensemble_masked.maf.gz	33248	73879489-9673-4e05-94ac-a3a2d87e7efb
MMRF_2081	056c13d4-1109-46ee-933c-69ec0f01e115	bea6afb8-e43e-4a24-87c9-0e491a617268.wxs.aliquot_ensemble_masked.maf.gz	32523	056c13d4-1109-46ee-933c-69ec0f01e115
MMRF_2291	f0eb5bbc-2007-4233-a497-38f82bb3a64d	b6825731-7f03-40da-a86b-2b1f52afed4e.wxs.aliquot_ensemble_masked.maf.gz	42994	f0eb5bbc-2007-4233-a497-38f82bb3a64d
MMRF_2689	39a4f787-29e3-4cea-8483-ad4222aeb600	fae419c2-05d1-42c0-a41f-21c57fda78c0.wxs.aliquot_ensemble_masked.maf.gz	33718	39a4f787-29e3-4cea-8483-ad4222aeb600
MMRF_1112	629f5f26-fcf3-4537-82bf-a7dfa7e77d30	59db8797-7d1f-4a5d-943e-128ac5906d2d.wxs.aliquot_ensemble_masked.maf.gz	67850	629f5f26-fcf3-4537-82bf-a7dfa7e77d30
MMRF_1179	64fac6b0-71a0-4956-88cf-70e55847a3ab	39bc489c-fa79-4d60-90ef-ed398f1ae8cf.wxs.aliquot_ensemble_masked.maf.gz	33102	64fac6b0-71a0-4956-88cf-70e55847a3ab
MMRF_1311	756cad6b-1679-40db-9611-0fa71d1e62bb	3cfd8060-59e4-4463-bfb8-baada5a90a7a.wxs.aliquot_ensemble_masked.maf.gz	20502	756cad6b-1679-40db-9611-0fa71d1e62bb
MMRF_1839	e111d59e-9749-4f11-aa45-d921b6df1535	47007c44-970e-4d0a-b1ed-3811667a19b4.wxs.aliquot_ensemble_masked.maf.gz	41665	e111d59e-9749-4f11-aa45-d921b6df1535
MMRF_2367	89320602-2e3a-4c20-bb8f-7b7e826d5f29	28778b1c-9807-40da-8a70-2bf4ac4995d9.wxs.aliquot_ensemble_masked.maf.gz	36506	89320602-2e3a-4c20-bb8f-7b7e826d5f29
MMRF_2770	51ecfcac-1b62-4323-9b86-441864ae6578	b96ac105-e217-4dbd-8705-3a488507c750.wxs.aliquot_ensemble_masked.maf.gz	33042	51ecfcac-1b62-4323-9b86-441864ae6578
MMRF_1098	cd8ecf78-1db8-4007-b04c-2f6ae1fe3211	da7e3da2-43c3-4add-a784-ba9c0a744766.wxs.aliquot_ensemble_masked.maf.gz	20159	cd8ecf78-1db8-4007-b04c-2f6ae1fe3211
MMRF_1717	74dd4e7e-4527-4876-bfb7-0213624c1645	05dfb6bf-9851-4b3b-9370-0d0c7d054cf0.wxs.aliquot_ensemble_masked.maf.gz	29118	74dd4e7e-4527-4876-bfb7-0213624c1645
MMRF_1016	6eec7512-b690-4da4-b783-a1b9c6c375e5	557039f1-e32e-4955-aa6a-1413836ff857.wxs.aliquot_ensemble_masked.maf.gz	36789	6eec7512-b690-4da4-b783-a1b9c6c375e5
MMRF_1627	5935276c-0c63-4828-9425-671fc508724f	98a277e5-b27e-47d5-9705-86266e7290bf.wxs.aliquot_ensemble_masked.maf.gz	34980	5935276c-0c63-4828-9425-671fc508724f
MMRF_1180	543db1f2-ec0f-489a-8cf0-ddc1dac4425c	a4fc3172-8e55-43c6-8985-26799e166e6a.wxs.aliquot_ensemble_masked.maf.gz	137078	543db1f2-ec0f-489a-8cf0-ddc1dac4425c
MMRF_2736	dbffe871-be20-4086-ae3a-3fddada16927	bfd34e30-8b3c-4c75-a6f7-05c469410c1e.wxs.aliquot_ensemble_masked.maf.gz	32742	dbffe871-be20-4086-ae3a-3fddada16927
MMRF_1506	6d411d52-006c-4e90-b9d3-f8718cce150f	3e2dd3bf-bb31-4842-a33d-0175ad00a328.wxs.aliquot_ensemble_masked.maf.gz	29848	6d411d52-006c-4e90-b9d3-f8718cce150f
MMRF_2826	a2e887bb-bd54-4dbe-8e56-27f710834a56	00edb542-5d26-4182-a487-ee1f993904ae.wxs.aliquot_ensemble_masked.maf.gz	53695	a2e887bb-bd54-4dbe-8e56-27f710834a56
MMRF_2642	a13b6ff5-b609-494c-abd6-9c1947b3eeaf	5ed10803-6221-412d-85d8-1c9f2360fb28.wxs.aliquot_ensemble_masked.maf.gz	67249	a13b6ff5-b609-494c-abd6-9c1947b3eeaf
MMRF_2149	237238ef-55ad-447a-99cd-e57c91ef8bc7	e45bf274-85bd-47ee-8593-bb5147d8873b.wxs.aliquot_ensemble_masked.maf.gz	28298	237238ef-55ad-447a-99cd-e57c91ef8bc7
