file_id	file_name	data_category	data_type	data_format	experimental_strategy	access	case_projects
1343d875-6972-4aa9-8704-cd347721b465	ceccf315-0855-4bea-a071-0a29f422dee7_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
f1c0c07b-4453-4b33-af73-5a8100486b47	ad45ef6f-aea1-4069-85ef-7bad16b4a65f.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
7372ff43-a5c0-4a36-98aa-1929178f77c0	b54b633d-96f5-4f42-9492-c0de7bf0b449_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
c32fac58-260a-452f-a140-72e7038d856e	b99d4175-5ca5-4e12-b553-c7b63de509a0.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
0e8d7bd4-9aa7-4909-af44-acf0e34eae6c	64184630-13c9-48ee-a8c7-79e93708f713_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
ea49a50e-053f-41db-9126-7fa616ff0f58	64c10fda-2ea0-47eb-9566-760cfdede7f8.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
44025b02-f7d3-4e6e-9d63-e5396449ff1c	0b7c365b-a4b6-43b3-9019-4e3c6bc939e9.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
3a469c5d-dd43-4982-84bb-a6ad92740697	a49b396f-576c-4a17-b404-577f76ff8d8a.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
8baaee95-a124-4f52-ba00-585ecf81338b	5b758152-f9ce-42be-9fe5-888025eee7c3.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
0318d8d4-183b-47c9-bdee-aa56533db604	a7da904f-380d-44a6-b537-12e51c0bfc00.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
a380a57b-ddc1-45a6-95ac-ad0dc928c8fc	74762611-cc04-4210-bba6-043bcd849fe8_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
c6abd166-1808-4f56-a6b1-80dd388bf24f	dbf6c04f-9ecc-481f-ae69-247e20410343_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
59adc925-a9cd-4e0b-a1e5-70848ccd00a2	68434b98-e224-4339-8bc2-693573fbe15c.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
fc69abc9-cede-4d98-9f6b-0dce6849be50	4e7fb516-6bf0-4c72-bac0-3ead6afaa1c2.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
4443377f-986b-49b0-b69c-21ece3791b2e	6c2154a4-dcb6-4730-9367-ebc2f1ba00a5_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
1276e898-fcb3-47f7-af56-ded6803978cb	f3b68864-1b29-4803-a61d-09ef5bfe0c2f.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
9e115168-9cf5-4ab3-b807-1198d171adca	9ed81fe8-3bf4-4152-a13b-1e988e17d340.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
68186cec-db84-4e15-a5ce-c34db9b0cf9e	87c1fef2-31c1-4286-9a78-795efc4bde16_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
d4fb9857-2f66-4b0a-88bd-08d873a0ee8a	397aba5c-ab0a-40f5-ada6-e322e2eac355.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
f6ab4f5e-9b0a-4b4e-9370-7d73ed5af85f	bb00fb6a-4788-4d3a-a1ab-b3e04766a6fa.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
f1665e97-f625-4289-9192-f39d166a3b64	7435d25d-1e08-41a7-9f81-cb6318d5818a_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
28dc2323-9a3b-42ce-aaba-082eeee2a32e	53359d3d-1f27-43ca-969f-7b3e2ed954b1.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
0708031e-051c-454f-85a7-bb261d127a01	39c60c62-0a31-4c14-ab76-1429b708f71e_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
569d0f20-8ca6-4cbf-a6e3-eb9561cc1156	5a2b23ec-cbdf-41d5-8538-9026eecbf25a_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
31191249-4f1b-4f56-8bb8-030a50ff4a24	3f6fe79e-27be-4fe5-9a8e-64d675ff8ea3.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
a7161e4a-cea9-474e-adf2-e375a7c054fd	e86312cd-e270-46d6-8686-1912e8a0283a_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
9be3a06f-bb64-427c-8faf-fe43ecdbb3ce	c5303d7a-01e0-40cf-a811-a7dee8bea50e_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
bb42d732-9c37-43e4-9b7d-bdb8a55ee4ab	f2a34537-a7ed-4da1-9972-c75909fe5c83_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
c19e827b-14f4-46ec-a346-a1b0c62edf7c	197a34ff-4809-41fd-9cbc-3906afcb0952.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
05d8cce5-b091-48f9-8062-3063b46fd203	4b580253-1012-4382-b960-c5939cd079dd.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
2f520702-1d57-4150-89e5-0b684693a09e	c420a1d0-8a64-4668-8de9-9e8fa37bfd3c_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
faa92570-e9d1-42fb-b1fb-2e2dfa0ee4f1	0ffbcf89-bd69-4147-874d-8f681225b664.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
a65caa41-1e29-41f5-8abb-37fe654e1921	f8595b38-9dc7-4698-922a-27a5e1270f02.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
15e85e3a-1425-4b57-aa6a-e94caca582aa	0e318c60-1ac2-469b-83f0-0148bef252a3_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
36e09f81-2acf-4ab8-b2c5-dd584d74cfd7	80ae68c6-9112-4d9b-85d2-2a848055a3ab_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
37664c9f-1898-4cd6-84a0-6fd0a0c714cc	d479ba65-7338-429c-b143-32813faa2473.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
f20915de-6956-45a0-9a29-840cf6051258	584a71cb-67ec-484b-a97f-8ae3a66806f0.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
dead7423-fcd8-4f00-85a8-105d3e800c7f	c67602fb-32bd-4e93-91a4-3a50d56d6b7d_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
ea317bba-965c-41fd-9dba-e54fbb68a85a	5ecb3981-f965-4581-8843-f39e988de390_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
8196d117-800f-4a6b-b9ba-a7871cc7f536	c8aaec2b-9192-4bba-b05a-96d00177cfca.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
018a245d-38e8-4169-9641-4f72bf176475	f3975b7a-3968-48a6-912b-78ff67e3049c_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
0efee5c0-7731-4180-804e-25c878765a93	573af0bf-f017-40e2-9f97-a1721aea37f7.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
6d867bd6-4e26-467f-a5ac-c5ebb4a4574f	0de61d2e-702a-4958-8f09-ecb67dbca71d.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
01b82d06-ab59-4f25-98b9-e5d598a755a3	1669535e-4e31-4134-aaff-60b5261a0d31.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
b29b8ddf-e2c1-494a-8858-0400d873050d	b67d79dc-164e-4252-978e-23d705f65177_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
c53feb4d-3012-4993-b556-b9703ab9f234	37cfb413-0b4d-4607-bc1d-a84a1e0d3535.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
e1df5ef4-f434-43dd-af46-3b212acdb288	f208c522-27dc-4bb8-b735-1e3aa2692aff.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
f24ce95b-21be-4b18-a82d-45c999f1879f	eec18d4e-7846-4152-ab4b-c862f89db692_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
bca114a2-16ca-4905-a827-cd7439183dad	030ac3a7-6f05-4f96-adf9-29a5394de0a2.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
d06989ac-8662-444e-bf8f-d4df8fd39a55	6c97e6aa-b777-4de2-8285-bdd9da022ce1_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
69f73796-ef3b-4407-8e42-98b00a82ff64	c74d4a4f-a257-43fd-a235-474e80876c74.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
22e31214-6fff-4fe9-b250-8daac0ace5ea	959573d7-2085-4bf4-851b-18e84e6961e5.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
7f186732-6409-4fb4-835f-1e24e803c4c9	519e168d-585b-4520-9f4c-205de1a8d1fe_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
545e6413-a099-42ee-8ec4-6adeac6a9f54	7c3d361b-be57-4db5-ad04-bb13724d101e.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
fedd6135-84ca-4370-bada-256c5bb6442f	abf4bf2c-7e54-40f3-a4be-14961f065b5b.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
45e4aa96-ac05-4099-9f0b-0b222f99ae8e	e81b2e57-7124-4e23-9814-d3fbb6c00c09_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
5c60a256-616f-4793-9f4e-b13c2e28a0fc	aff78193-8d7d-499a-8090-24e13c24334c_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
af7c6158-868b-482e-8c21-39bae716b580	7ff51011-262c-4395-88db-bbe481765a74.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
e4fb4e77-99e6-46f7-8ae6-8c51d311b4ed	0dd08463-f90b-490e-9551-1d52e64d82a4.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
0cf45fdf-49a3-4355-8fc7-3ef77a4d6642	8184df29-c5c2-48ff-bfd8-a974e65e59a0.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
1b673392-5636-4a13-b9f6-0a6a3a8b6eaf	aeb69fc4-b2a0-4df2-af89-edb52af6dfb5.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
a4143e82-9ff9-49c5-a238-1bf9fe01e424	2aa1fb8b-c75a-45a6-a8e7-7be94e592409.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
78611f63-291e-40ad-a535-94b8089a2969	f10979b5-50be-4997-a344-adddfbbcc5bb_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
98fa87e0-1d59-483d-8530-61168f3452cf	a3818a4d-6ae0-43fd-aa38-e41045035fbd.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
28f90fcd-d488-437c-948a-8a67521a8afb	0f2b9157-93b6-4273-bba0-310e820c49ab.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
03855ecd-7c7c-4a1c-8f88-1fbcca74e9de	da1a2a15-f98d-4e58-9e2f-420953a33e6b_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
1cdac9ba-0ed3-4f5b-a4a0-f01457de57bb	4ecc94f7-0125-4081-8b69-768dff4992cb.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
0dd96099-a8be-4bad-af28-f1e7e2552944	05c647c8-bcff-4261-a8dc-dffec2966558.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
d5109426-d76d-4dc7-85c8-da3319ca1148	c8f055df-3893-49f7-a38b-6bf61eb2e011_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
56cca2f2-c055-466b-bc09-cafb4548bf9f	a720ff8b-ba76-437e-af81-c97dcf513525_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
ff4add1e-e878-4ae9-b60e-b2847f49507a	447f7cc5-1f28-4c4b-ac3a-7e1e26d72ee5.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
0792df2f-35a8-423c-92e3-3966eaa42935	eb465635-3607-49c4-8467-5f3fe80d7603.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
2d51fe38-883f-4e0c-b379-6bc111e107db	ee7d3b16-3a3e-4aa9-ade6-548a2367508d_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
ce97802a-b5db-4a89-9275-ab92b92056b0	419fdb97-6e94-435a-95b2-e552f9ddd3db.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
6328f9f7-9a40-4578-b631-1a44b8f0edbc	660d70b3-58ff-4840-b0dd-f8b9467a1ef4.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
53a459ee-809f-420e-9b26-937a230e5f69	4d45e11d-d331-4fb2-89b8-965d2b2d5354.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
b3b6e15f-9ffd-4926-86e5-ec9c78a7fc82	b560f9e1-b16d-4d51-a0af-07ab86ffbaef_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
41a23e28-1668-477b-8b40-40bad094c2a5	fbe74813-90b4-4524-9248-e229fe5dbb27_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
fa8af13b-f7af-40d3-abd9-c6164e79c2f3	ced32a25-64be-4c8f-a889-f63bb52a0440.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
6f743602-0926-4d02-807c-54da9935fb93	72c73b00-853f-4a7f-95a0-d24c4f3d107e.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
4c063bc4-e156-47a0-9033-6bf2ba62ff8d	f7f9ba80-f3b0-4534-b171-971e4bb4b1a2.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
8ed33917-34e6-4389-ad54-7543c9c503c6	ad25731b-c3f4-46c3-9e85-b44a79e080b7.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
af3b1b42-c01a-42f9-85bd-77858f64b042	624f1f12-5eda-4ee9-b75f-9a555993f536_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
7a661282-f6e9-498e-8216-60c2468e7529	1aacfe9d-30df-4f4c-81e8-09933b333039_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
eda49242-c20f-4412-9231-0ea076695afd	8f8d2022-4f9c-468c-b8ba-9260fc794d90.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
4e8df7f3-e8c5-48ac-bf2f-c4b81f66e70a	1e255a33-75d1-4d8f-9132-a13b9ec20431.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
2212b23c-d9e8-44e5-8faf-41e8c34e5dee	5b0d2874-da25-4c41-8022-7b13e0266387_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
bfce954f-d4cd-4ed9-9649-a292989bd64e	537c3331-9415-4df3-a90d-655543cf68ac.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
78826a0e-36cf-4f30-8d8f-2ca9f2e6334c	b8ec338d-2834-402b-a2ba-b5291d90f1b3.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
67bf90c3-24e2-475c-b250-dbd919e11f40	96e79fa9-9dbf-47b9-9043-e4a940d95332_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
e0bfa41b-d776-4687-8726-0854ee447d6b	0c8c343b-4111-4e7c-bbc6-e2ba69910b08.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
c94ce11b-3fa3-48af-9685-c1c3255dc28a	1c5ac003-c4c2-45f9-893b-4fd41dc80ef2_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
4349666f-0f09-40f8-8409-365e0a1cb277	b04d7cdd-da7f-4127-9f47-871a80cfad9b.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
25012a81-9cbd-4b37-ba3b-53ea121a4ba4	d9fd6aab-f23b-4a2a-8d46-17532b46596c_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
902c393e-b26f-4b40-9c46-f074e4b700a2	508e558b-0df8-48b4-8228-dd14cf4533ac.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
03ab9977-aa30-426f-9818-a0fa03e4016e	86c6b63a-fabf-42b4-b7c7-e6158be5f7cf.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
de636833-06da-41ca-b303-630003ea35f0	5a9c5797-9e87-4bd1-94d8-5f12f1190723.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
d8390c30-5a57-4c0f-9d1f-f5ad9910fd8a	7eafdef6-4529-40ce-b65f-49e81f7b0a83.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
9a91380c-124d-4577-b881-e3fb068ee86f	b5d321c1-beac-4189-adad-68542052667b_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
f6c7ca3e-9198-411e-9989-ba750681f098	25d956b2-e900-4ed9-bb35-2e3cd8fb2ad1.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
6babee66-2bbc-4bc4-88f9-ae0ca4679d97	a1ad7afd-2c2b-4402-9c5a-7bf9d1c28801.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
02f1a693-415a-43ff-81bd-27ecffccb429	616ab7fc-3b2f-4c96-975b-25259eb0d1f4_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
223dad6e-347c-4970-b03f-f5ba56d21998	06505c41-34d4-415e-95f3-6515b61971f6_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
c94c4ff2-5643-4d3f-a3e9-83eed57f261e	e2cab1e8-c324-4bb2-a820-71198fcc0ac2.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
a506e946-ed72-41f5-aa2a-0ba707bddfac	87c1691d-777a-4570-b3ac-e8ac69d21460.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
1cd9518f-f848-4cc5-88b4-31ee626ff99b	8151f99d-690d-4b08-a9fb-38bec622492d.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
2cac6312-f3f7-4602-af8d-04a18a00d283	0a48c9a9-7f56-4124-bb89-d5d2569fa2b6_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
c27e3398-5471-405c-a2c7-85bf6b207ed3	5450b1a7-53b3-497b-8471-018e77ffadd7.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
df7f489c-0b78-4a09-965b-ebc4800ff25d	03a1e396-a18e-4eea-9a7a-271c9e08df9c.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
bc776ac0-2a4e-4ad1-9e1c-89af31bfc89f	414388dd-4e6a-42fb-8cfe-61112bd3fed7.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
5a7a256d-9fb5-4713-baab-5e4cf8ce08b4	b39ccd97-023b-4036-b6cd-5466fc100f68.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
825c6ea5-515f-4763-9443-5f0da9454722	355bc9ce-9942-4f2c-bb1a-c96b403f7c3f.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
c4c1105a-f53f-4e15-bedf-550eaae589e4	472f5bdc-3137-4e1d-9282-97b59ba98a21.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
